INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,LATITUDE,LONGITUDE
26947144,02/17/2007,3:11:00,BROOKLYN,73,0,,FALSE,,,,45-64,M,BLACK,1007700,180317,40.66158238,-73.91547882
10454368,02/17/2006,3:58:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,WHITE HISPANIC,18-24,F,WHITE HISPANIC,1000919,195652,40.70368883,-73.93988215
10454368,02/17/2006,3:58:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1000919,195652,40.70368883,-73.93988215
10454383,02/17/2006,12:14:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,BLACK,18-24,M,BLACK,990098,192781,40.69582237,-73.97891223
150430416,02/16/2016,19:20:00,BROOKLYN,81,0,,TRUE,25-44,M,BLACK,25-44,M,BLACK,1004221,188874,40.68507795,-73.92799309
150430742,02/16/2016,18:30:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,WHITE HISPANIC,1001139,192775,40.69579172,-73.93909591
150430741,02/16/2016,17:00:00,BROOKLYN,70,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,995107,175859,40.64937054,-73.9608759
94942723,02/16/2014,5:16:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,1003208,190086,40.68840684,-73.93164219
94947515,02/16/2014,14:23:00,BROOKLYN,75,0,RESTAURANT/DINER,FALSE,,,,18-24,M,BLACK,1014800,184408,40.67278961,-73.88986923
89174989,02/16/2013,6:35:00,BROOKLYN,67,0,,FALSE,,,,18-24,M,BLACK,1002945,176081,40.64996681,-73.93262936
83215413,02/16/2012,15:19:00,BROOKLYN,90,0,PVT HOUSE,TRUE,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,WHITE,993506,198316,40.71101174,-73.9666146
77324090,02/16/2011,23:40:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,FALSE,25-44,M,BLACK,18-24,M,BLACK,1004500,180655,40.66251802,-73.9270118
77315946,02/16/2011,20:21:00,BROOKLYN,83,0,PVT HOUSE,FALSE,,,,25-44,M,BLACK,1009606,188105,40.68295344,-73.90857959
71351051,02/16/2010,16:54:00,BROOKLYN,73,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,1006925,182865,40.6685781,-73.91826364
71351051,02/16/2010,16:54:00,BROOKLYN,73,0,,FALSE,<18,M,BLACK,18-24,M,BLACK,1006925,182865,40.6685781,-73.91826364
39177456,02/16/2008,4:39:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,TRUE,18-24,M,BLACK,25-44,M,BLACK,1007445,179433,40.65915667,-73.91640098
26901375,02/16/2007,4:30:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,FALSE,25-44,M,BLACK,18-24,F,BLACK,999816,176837,40.65204792,-73.94390374
26947145,02/16/2007,10:57:00,BROOKLYN,77,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,1003606,185050,40.67458331,-73.93022154
10454369,02/16/2006,2:25:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,TRUE,,U,UNKNOWN,25-44,M,BLACK,1006976,184974,40.6743667,-73.91807269
161949764,02/15/2017,14:16:00,BROOKLYN,69,2,MULTI DWELL - PUBLIC HOUS,TRUE,,,,45-64,M,BLACK,1012904,177078,40.65267673,-73.89673542
150399188,02/15/2016,18:50:00,BROOKLYN,67,0,,FALSE,,,,25-44,M,BLACK,1005192,176639,40.65149337,-73.92453001
150399188,02/15/2016,18:50:00,BROOKLYN,67,0,,TRUE,,,,25-44,M,BLACK,1005192,176639,40.65149337,-73.92453001
140987178,02/15/2015,11:47:00,BROOKLYN,94,0,,FALSE,25-44,M,BLACK HISPANIC,25-44,M,BLACK,997245,204130,40.72696507,-73.95311663
77311036,02/15/2011,4:30:00,BROOKLYN,75,0,,FALSE,,,,<18,M,BLACK HISPANIC,1020166,188887,40.6850633,-73.87050106
39158278,02/15/2008,20:24:00,BROOKLYN,69,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,BLACK,1013006,177560,40.65399939,-73.89636577
39158291,02/15/2008,19:57:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK HISPANIC,18-24,M,BLACK,1019404,182905,40.66864713,-73.87327976
10454362,02/15/2006,23:40:00,BROOKLYN,83,0,NONE,FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1006932,194749,40.70119693,-73.9181984
10454361,02/15/2006,0:42:00,BROOKLYN,81,0,,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1007277,187698,40.68184268,-73.91697826
140986607,02/14/2015,4:10:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,1021153,182357,40.66713588,-73.86697804
94934289,02/14/2014,9:40:00,BROOKLYN,73,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,1008421,178716,40.65718605,-73.91288581
89155391,02/14/2013,19:10:00,BROOKLYN,75,0,,FALSE,,,,18-24,M,BLACK,1017119,183909,40.67141166,-73.88151172
89155390,02/14/2013,16:39:00,BROOKLYN,70,0,,FALSE,,,,18-24,M,ASIAN / PACIFIC ISLANDER,997535,171875,40.63843201,-73.95213392
89143300,02/14/2013,13:25:00,BROOKLYN,70,0,DRY CLEANER/LAUNDRY,FALSE,,,,45-64,M,BLACK,994482,175986,40.64971987,-73.96312803
71311714,02/14/2010,4:05:00,BROOKLYN,70,0,RESTAURANT/DINER,FALSE,UNKNOWN,M,BLACK HISPANIC,25-44,M,BLACK,995906,174206,40.6448324,-73.95799938
71311713,02/14/2010,3:13:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,FALSE,,,,18-24,M,BLACK,1007605,188021,40.68272838,-73.91579454
71321196,02/14/2010,23:51:00,BROOKLYN,60,0,,TRUE,,,,25-44,M,BLACK,984651,148801,40.57510854,-73.99855795
57325754,02/14/2009,3:26:00,BROOKLYN,94,0,,FALSE,UNKNOWN,U,UNKNOWN,25-44,F,BLACK,997245,204130,40.72696507,-73.95311663
57282440,02/14/2009,13:37:00,BROOKLYN,90,0,MULTI DWELL - APT BUILD,FALSE,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,993507,196902,40.70713064,-73.96661294
39115694,02/14/2008,4:27:00,BROOKLYN,83,0,,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK HISPANIC,1006965,193571,40.69796352,-73.91808336
39158197,02/14/2008,23:09:00,BROOKLYN,67,0,,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK,1007016,178100,40.65549899,-73.9179517
39133970,02/14/2008,15:30:00,BROOKLYN,67,0,,FALSE,<18,M,BLACK,18-24,M,BLACK,1005693,173837,40.64380129,-73.9227334
26884361,02/14/2007,23:40:00,BROOKLYN,83,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,1007289,190656,40.68996168,-73.91692488
150370919,02/13/2016,17:45:00,BROOKLYN,69,0,MULTI DWELL - APT BUILD,TRUE,25-44,M,BLACK,18-24,M,BLACK,1011530,173189,40.64200661,-73.9017029
140965517,02/13/2015,1:15:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,FALSE,25-44,M,BLACK,18-24,F,BLACK,1000539,180251,40.6614173,-73.94128991
89124215,02/13/2013,12:31:00,BROOKLYN,73,0,,FALSE,,,,18-24,M,BLACK,1009259,180624,40.66242076,-73.90985846
83133189,02/13/2012,4:56:00,BROOKLYN,67,0,BAR/NIGHT CLUB,FALSE,25-44,M,BLACK,25-44,M,BLACK,1007805,175318,40.64786095,-73.91511782
83148509,02/13/2012,21:00:00,BROOKLYN,79,0,,FALSE,,,,18-24,M,BLACK,999406,190873,40.6905743,-73.94534977
77262620,02/13/2011,5:00:00,BROOKLYN,73,0,,FALSE,,,,18-24,M,BLACK,1007802,185749,40.67649174,-73.9150922
77264275,02/13/2011,20:10:00,BROOKLYN,79,0,,FALSE,,,,18-24,M,BLACK,998822,189420,40.68658713,-73.94745878
77263558,02/13/2011,16:42:00,BROOKLYN,63,0,,FALSE,,,,25-44,M,BLACK,1005174,170363,40.63426714,-73.92461434
71325493,02/13/2010,0:01:00,BROOKLYN,70,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,997703,171170,40.63649668,-73.95153
57259579,02/13/2009,23:55:00,BROOKLYN,70,0,MULTI DWELL - APT BUILD,TRUE,18-24,M,BLACK,18-24,M,BLACK,999060,167196,40.62558673,-73.94664942
57259579,02/13/2009,23:55:00,BROOKLYN,70,0,MULTI DWELL - APT BUILD,TRUE,<18,M,BLACK,18-24,M,BLACK,999060,167196,40.62558673,-73.94664942
26849646,02/13/2007,5:00:00,BROOKLYN,83,0,BAR/NIGHT CLUB,FALSE,18-24,M,BLACK,18-24,M,WHITE HISPANIC,1001759,194897,40.70161491,-73.93685453
10411015,02/13/2006,0:48:00,BROOKLYN,71,0,RESTAURANT/DINER,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK,1003337,179537,40.65945194,-73.93120691
94903457,02/12/2014,15:33:00,BROOKLYN,73,0,,FALSE,25-44,M,BLACK,18-24,M,BLACK,1009281,186911,40.6796771,-73.90975582
89121282,02/12/2013,22:28:00,BROOKLYN,79,0,,FALSE,,,,25-44,M,BLACK,996572,187264,40.68067282,-73.95557561
77261758,02/12/2011,3:58:00,BROOKLYN,81,0,COMMERCIAL BLDG,FALSE,,,,25-44,M,BLACK,1005475,189473,40.68671915,-73.92346972
77273701,02/12/2011,2:00:00,BROOKLYN,79,0,MULTI DWELL - APT BUILD,TRUE,,,,25-44,M,BLACK,1000366,187197,40.68048283,-73.94189686
56980094,02/12/2009,18:54:00,BROOKLYN,79,0,,FALSE,<18,M,BLACK,<18,M,BLACK,1000422,192120,40.69399523,-73.94168314
39117383,02/12/2008,20:00:00,BROOKLYN,90,0,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1000400,195709,40.70384624,-73.94175387
26849645,02/12/2007,19:20:00,BROOKLYN,83,2,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1008636,190069,40.68834689,-73.91206984
10411014,02/12/2006,22:29:00,BROOKLYN,69,0,NONE,FALSE,<18,M,BLACK,18-24,M,BLACK,1010983,174327,40.64513184,-73.9036694
161865323,02/11/2017,4:30:00,BROOKLYN,75,0,,TRUE,25-44,M,BLACK,25-44,M,BLACK,1013034,180493,40.66204973,-73.89625234
161865493,02/11/2017,20:20:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1019407,184340,40.67258587,-73.87326146
150307362,02/11/2016,21:39:00,BROOKLYN,75,0,MULTI DWELL - APT BUILD,TRUE,<18,M,BLACK,<18,M,BLACK,1015238,180730,40.66269281,-73.88830716
83110579,02/11/2012,4:09:00,BROOKLYN,67,0,BAR/NIGHT CLUB,FALSE,,,,25-44,F,BLACK,1001561,176605,40.65140789,-73.9376156
83121695,02/11/2012,4:00:00,BROOKLYN,67,0,,FALSE,,,,25-44,M,BLACK,1007465,177970,40.65514101,-73.91633393
83110563,02/11/2012,3:26:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,BLACK,982324,185643,40.67623191,-74.006945
83121694,02/11/2012,21:15:00,BROOKLYN,67,0,GROCERY/BODEGA,FALSE,,,,18-24,M,BLACK,1004762,176979,40.6524276,-73.92607862
83121694,02/11/2012,21:15:00,BROOKLYN,67,0,GROCERY/BODEGA,TRUE,,,,18-24,M,BLACK,1004762,176979,40.6524276,-73.92607862
77261757,02/11/2011,10:45:00,BROOKLYN,69,0,,FALSE,,,,18-24,M,BLACK,1006575,172887,40.64119156,-73.91955833
26805793,02/11/2007,5:00:00,BROOKLYN,88,0,RESTAURANT/DINER,FALSE,UNKNOWN,M,WHITE,18-24,M,BLACK HISPANIC,993285,188334,40.68361369,-73.96742515
26823550,02/11/2007,15:50:00,BROOKLYN,84,2,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,988466,194673,40.7010164,-73.98479641
10411011,02/11/2006,5:07:00,BROOKLYN,79,0,NONE,FALSE,UNKNOWN,M,UNKNOWN,18-24,M,BLACK,997933,189149,40.68584472,-73.95066483
150273223,02/10/2016,20:15:00,BROOKLYN,67,0,SOCIAL CLUB/POLICY LOCATI,FALSE,,,,45-64,M,BLACK,1002624,176673,40.65159239,-73.93378455
94865357,02/10/2014,6:24:00,BROOKLYN,81,0,,FALSE,,,,25-44,M,BLACK,1007013,189434,40.68660829,-73.91792424
89070834,02/10/2013,4:11:00,BROOKLYN,79,1,,FALSE,,,,18-24,M,BLACK,1000557,187002,40.67994725,-73.9412087
89082043,02/10/2013,21:46:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,986481,148626,40.57462793,-73.99197054
89082043,02/10/2013,21:46:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,45-64,F,BLACK,986481,148626,40.57462793,-73.99197054
83098530,02/10/2012,2:45:00,BROOKLYN,75,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,1012463,186230,40.67779834,-73.89828644
56688483,02/10/2009,4:05:00,BROOKLYN,77,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,1004603,184162,40.67214371,-73.92662996
56717662,02/10/2009,23:13:00,BROOKLYN,75,0,,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK,1015341,180018,40.66073816,-73.88793919
39031781,02/10/2008,6:25:00,BROOKLYN,73,0,,FALSE,UNKNOWN,F,WHITE HISPANIC,18-24,F,WHITE HISPANIC,1008276,183623,40.67065507,-73.91339092
39031781,02/10/2008,6:25:00,BROOKLYN,73,0,,FALSE,UNKNOWN,M,WHITE HISPANIC,18-24,F,WHITE HISPANIC,1008276,183623,40.67065507,-73.91339092
26823548,02/10/2007,4:10:00,BROOKLYN,78,0,,FALSE,25-44,F,WHITE HISPANIC,25-44,M,WHITE HISPANIC,990976,186546,40.6787081,-73.97575219
26823548,02/10/2007,4:10:00,BROOKLYN,78,0,,FALSE,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,990976,186546,40.6787081,-73.97575219
26805788,02/10/2007,22:48:00,BROOKLYN,75,0,PVT HOUSE,TRUE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1017119,183909,40.67141166,-73.88151172
26823547,02/10/2007,1:18:00,BROOKLYN,79,0,MULTI DWELL - APT BUILD,FALSE,25-44,F,BLACK,25-44,M,BLACK,998449,188817,40.68493264,-73.94880499
26823547,02/10/2007,1:18:00,BROOKLYN,79,0,MULTI DWELL - APT BUILD,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK,998449,188817,40.68493264,-73.94880499
26805787,02/10/2007,18:45:00,BROOKLYN,71,0,,FALSE,UNKNOWN,M,UNKNOWN,25-44,M,BLACK,998296,182325,40.66711381,-73.94937018
26823549,02/10/2007,15:01:00,BROOKLYN,79,0,,FALSE,25-44,M,BLACK,18-24,M,BLACK,999634,190253,40.68887215,-73.94452903
26823545,02/10/2007,14:40:00,BROOKLYN,75,0,,TRUE,,,,18-24,M,BLACK,1017119,183909,40.67141166,-73.88151172
10411016,02/10/2006,22:47:00,BROOKLYN,70,0,NONE,FALSE,45-64,M,BLACK,25-44,M,BLACK,995793,173152,40.64193954,-73.95840838
149947367,02/01/2016,0:25:00,BROOKLYN,60,0,,FALSE,,,,25-44,M,BLACK,988637,154655,40.59117554,-73.98420571
140782575,02/01/2015,6:33:00,BROOKLYN,75,0,,FALSE,45-64,M,BLACK,25-44,M,BLACK,1017979,183494,40.67026935,-73.87841358
140787286,02/01/2015,0:05:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,1010854,182099,40.66646466,-73.90410359
94730842,02/01/2014,22:45:00,BROOKLYN,79,0,,FALSE,18-24,M,BLACK,<18,M,BLACK,1000991,188384,40.68373971,-73.93964054
94724172,02/01/2014,13:24:00,BROOKLYN,73,0,,FALSE,,,,18-24,M,BLACK,1009056,183042,40.66905821,-73.91058126
94738551,02/01/2014,11:15:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,1006140,183727,40.67094607,-73.92109057
82944115,02/01/2012,13:51:00,BROOKLYN,75,0,MULTI DWELL - APT BUILD,FALSE,25-44,M,BLACK,25-44,M,BLACK,1014220,184055,40.67182269,-73.89196169
77087679,02/01/2011,15:45:00,BROOKLYN,81,0,,FALSE,18-24,M,WHITE HISPANIC,18-24,M,ASIAN / PACIFIC ISLANDER,1001139,192775,40.69579172,-73.93909591
71059190,02/01/2010,2:27:00,BROOKLYN,79,0,,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK,1000666,190519,40.68960041,-73.94080715
71059189,02/01/2010,21:35:00,BROOKLYN,63,0,,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1003417,169401,40.63163063,-73.93094737
71057840,02/01/2010,16:18:00,BROOKLYN,76,0,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,BLACK,25-44,M,BLACK,981848,185151,40.67488136,-74.00866088
71057086,02/01/2010,13:18:00,BROOKLYN,81,0,,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK,1001627,189572,40.68699928,-73.93734433
56219980,02/01/2009,2:56:00,BROOKLYN,75,0,MULTI DWELL - APT BUILD,TRUE,,,,18-24,M,BLACK HISPANIC,1018125,184815,40.67389464,-73.87788064
38794674,02/01/2008,23:03:00,BROOKLYN,67,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,999515,170743,40.63532172,-73.94500229
26640629,02/01/2007,22:52:00,BROOKLYN,67,0,,TRUE,,,,18-24,M,BLACK,997897,175677,40.64886713,-73.9508219
26625289,02/01/2007,20:22:00,BROOKLYN,71,0,BEAUTY/NAIL SALON,FALSE,UNKNOWN,M,BLACK,<18,F,BLACK,1002731,181033,40.66355941,-73.93338699
10333314,02/01/2006,16:35:00,BROOKLYN,68,0,STORE UNCLASSIFIED,TRUE,65+,M,WHITE,45-64,M,WHITE,976819,165196,40.6201064,-74.02676891
172479303,12/09/2017,13:54:00,BROOKLYN,69,2,,FALSE,25-44,M,BLACK,45-64,M,BLACK,1013655,177161,40.65290209,-73.89402854
159247810,12/09/2016,22:50:00,BROOKLYN,75,0,,FALSE,,,,<18,M,WHITE,1012029,182912,40.66869256,-73.8998648
159203713,12/09/2016,0:57:00,BROOKLYN,83,0,,FALSE,,,,25-44,F,BLACK,1006892,190126,40.68850798,-73.9183582
148429887,12/09/2015,21:40:00,BROOKLYN,77,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,1001946,184888,40.67414213,-73.93620639
88048819,12/09/2012,22:45:00,BROOKLYN,81,0,,FALSE,25-44,M,BLACK,45-64,M,WHITE HISPANIC,1004383,190536,40.68963939,-73.92740401
68655470,12/09/2009,8:36:00,BROOKLYN,81,0,MULTI DWELL - APT BUILD,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK,1001205,191692,40.69281901,-73.93886062
68668248,12/09/2009,23:03:00,BROOKLYN,75,0,,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1015051,178719,40.65717371,-73.88899037
54784465,12/09/2008,3:29:00,BROOKLYN,75,0,MULTI DWELL - APT BUILD,FALSE,UNKNOWN,M,BLACK,18-24,F,BLACK,1012011,182327,40.66708692,-73.89993209
36213053,12/09/2007,4:13:00,BROOKLYN,88,0,BAR/NIGHT CLUB,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,995188,190691,40.69008097,-73.96055993
36231790,12/09/2007,22:38:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,TRUE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1001974,191809,40.69313864,-73.93608725
36199626,12/09/2007,0:11:00,BROOKLYN,88,0,VIDEO STORE,FALSE,18-24,M,BLACK HISPANIC,45-64,M,ASIAN / PACIFIC ISLANDER,994275,187410,40.68107646,-73.96385701
148364098,12/08/2015,1:39:00,BROOKLYN,75,0,,FALSE,,,,18-24,M,BLACK,1016371,182312,40.667031,-73.8842158
140105878,12/08/2014,20:00:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,BLACK,1010165,181388,40.66451517,-73.90658992
93932277,12/08/2013,4:17:00,BROOKLYN,63,2,,FALSE,18-24,M,BLACK,25-44,M,BLACK,1006303,170052,40.63341077,-73.92054769
93932277,12/08/2013,4:17:00,BROOKLYN,63,2,,FALSE,25-44,M,BLACK,25-44,M,BLACK,1006303,170052,40.63341077,-73.92054769
88028663,12/08/2012,2:57:00,BROOKLYN,66,0,GROCERY/BODEGA,FALSE,,,,25-44,M,WHITE HISPANIC,990463,169952,40.63316157,-73.97761699
68651543,12/08/2009,21:55:00,BROOKLYN,70,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,996418,166814,40.62454224,-73.95616774
54760140,12/08/2008,3:56:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,45-64,F,BLACK,1008276,183623,40.67065507,-73.91339092
36198372,12/08/2007,19:30:00,BROOKLYN,79,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,999634,190253,40.68887215,-73.94452903
172402756,12/07/2017,5:21:00,BROOKLYN,73,0,,TRUE,18-24,M,BLACK,<18,M,WHITE HISPANIC,1008341,188134,40.68303657,-73.91314048
159153254,12/07/2016,15:02:00,BROOKLYN,69,0,,FALSE,,,,18-24,M,BLACK,1007338,171976,40.63868911,-73.91681215
159153254,12/07/2016,15:02:00,BROOKLYN,69,0,,TRUE,,,,18-24,M,BLACK,1007338,171976,40.63868911,-73.91681215
148363831,12/07/2015,22:25:00,BROOKLYN,79,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,1000354,189925,40.68797059,-73.9419336
148363829,12/07/2015,21:37:00,BROOKLYN,72,0,,TRUE,45-64,M,ASIAN / PACIFIC ISLANDER,65+,M,ASIAN / PACIFIC ISLANDER,980738,170975,40.63597097,-74.01265515
93924060,12/07/2013,6:36:00,BROOKLYN,67,0,,FALSE,,,,25-44,M,BLACK,1000660,176219,40.65035012,-73.94086359
93946124,12/07/2013,2:07:00,BROOKLYN,67,0,,FALSE,,,,25-44,M,BLACK,1000892,176560,40.65128565,-73.94002668
82059259,12/07/2011,4:33:00,BROOKLYN,67,0,GROCERY/BODEGA,FALSE,,,,25-44,M,BLACK,1006891,180079,40.66093123,-73.91839556
75886518,12/07/2010,21:29:00,BROOKLYN,81,0,MULTI DWELL - APT BUILD,FALSE,UNKNOWN,M,ASIAN / PACIFIC ISLANDER,25-44,M,BLACK,1004241,191471,40.69220608,-73.92791327
75886518,12/07/2010,21:29:00,BROOKLYN,81,0,MULTI DWELL - APT BUILD,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK,1004241,191471,40.69220608,-73.92791327
75886771,12/07/2010,20:28:00,BROOKLYN,71,0,,TRUE,,,,65+,M,BLACK,999339,180712,40.66268477,-73.94561412
68609812,12/07/2009,20:15:00,BROOKLYN,79,0,MULTI DWELL - APT BUILD,TRUE,,,,25-44,M,BLACK,995963,188713,40.68465082,-73.95776879
68586471,12/07/2009,12:50:00,BROOKLYN,79,0,MULTI DWELL - APT BUILD,FALSE,UNKNOWN,M,UNKNOWN,18-24,M,BLACK,997365,189471,40.6867294,-73.95271223
54696009,12/07/2008,15:00:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK,1001945,157468,40.59888008,-73.9362819
54696008,12/07/2008,11:50:00,BROOKLYN,90,0,GROCERY/BODEGA,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK,1000400,195709,40.70384624,-73.94175387
25658629,12/07/2006,13:58:00,BROOKLYN,69,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,BLACK,1010887,175381,40.64802513,-73.90401118
172331143,12/06/2017,10:28:00,BROOKLYN,71,0,,FALSE,,,,25-44,M,BLACK,1003717,182563,40.66775681,-73.92982856
148327484,12/06/2015,15:32:00,BROOKLYN,69,0,,FALSE,,,,18-24,M,BLACK,991131,166493,40.62366685,-73.97521382
140080798,12/06/2014,16:04:00,BROOKLYN,67,0,,FALSE,,,,18-24,M,BLACK,1004363,178586,40.65683938,-73.92751178
93924058,12/06/2013,22:05:00,BROOKLYN,77,0,BEAUTY/NAIL SALON,FALSE,18-24,M,BLACK,25-44,M,BLACK,1003020,183623,40.67066778,-73.93233809
93924057,12/06/2013,18:58:00,BROOKLYN,73,0,,FALSE,<18,M,BLACK,<18,M,BLACK,1008128,184892,40.67413859,-73.91391994
93916583,12/06/2013,12:22:00,BROOKLYN,73,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,1009128,178538,40.65669552,-73.91033834
88012198,12/06/2012,20:23:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,1019193,183433,40.67009721,-73.87403762
82059260,12/06/2011,20:27:00,BROOKLYN,67,0,,TRUE,,,,25-44,M,BLACK,1004867,177291,40.65328373,-73.92569926
75857102,12/06/2010,0:43:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,TRUE,,,,45-64,M,BLACK,1007958,178991,40.65794212,-73.91455355
68566528,12/06/2009,4:38:00,BROOKLYN,75,0,,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1014566,180947,40.66329075,-73.89072836
68552155,12/06/2009,21:30:00,BROOKLYN,79,0,,FALSE,,,,45-64,F,BLACK,995760,190047,40.68831262,-73.95849845
68552155,12/06/2009,21:30:00,BROOKLYN,79,0,,TRUE,,,,45-64,F,BLACK,995760,190047,40.68831262,-73.95849845
68552155,12/06/2009,21:30:00,BROOKLYN,79,0,,FALSE,,,,<18,M,BLACK,995760,190047,40.68831262,-73.95849845
68552155,12/06/2009,21:30:00,BROOKLYN,79,0,,TRUE,,,,<18,M,BLACK,995760,190047,40.68831262,-73.95849845
54696005,12/06/2008,1:30:00,BROOKLYN,75,0,,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1018156,187617,40.68158537,-73.87775478
36158313,12/06/2007,8:24:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,45-64,M,BLACK,998802,189553,40.68695222,-73.94753061
36158345,12/06/2007,19:51:00,BROOKLYN,70,0,GROCERY/BODEGA,FALSE,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,994620,175951,40.64962365,-73.96263077
36158345,12/06/2007,19:51:00,BROOKLYN,70,0,GROCERY/BODEGA,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,994620,175951,40.64962365,-73.96263077
25640834,12/06/2006,19:43:00,BROOKLYN,77,0,,FALSE,,,,25-44,M,WHITE,1005441,184756,40.67377214,-73.92360715
159066763,12/05/2016,7:29:00,BROOKLYN,75,0,,FALSE,,,,18-24,M,BLACK,1013520,179277,40.65871049,-73.89450588
